0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-5.465006591407659e-18,-2.5662887115165956e-18,0.23302181772423886,-7.605583653443822e-17,-3.5806211534928647e-17,2.42913061212713,1.0,-7.697393898299829e-17,1.686146846718162e-16,-2.8245908230188034e-28,-1.7587391321896116e-15,3.353984722800417e-15,-1.2425584315317713e-26,-2.755728155851652e-16,-1.6882275165881814e-16,2.7557281558516715e-16,1.688227516588178e-16,-4.439185346180996e-16,-4.64595299709585e-16,4.439185346195236e-16,4.645952997110048e-16
-6.263850961056072e-18,-2.942411866043528e-18,0.2579265072745685,-8.380009056385328e-17,-3.946138823504288e-17,2.5516790894248316,1.0,-8.56333084429882e-17,1.8564106026930787e-16,-3.485212870508645e-28,-1.704582090648459e-15,3.4557647458687073e-15,-1.4175419424329826e-26,-3.0694314570031895e-16,-1.7217947597177378e-16,3.0694314570032127e-16,1.7217947597177338e-16,-4.708527845627677e-16,-5.057477896837328e-16,4.708527845648683e-16,5.057477896858286e-16
-7.142769773779683e-18,-3.3565346554134846e-18,0.2840527807528947,-9.207388548333613e-17,-4.341299782706221e-17,2.673441971192284,1.0,-9.427597176332716e-17,2.0316412199428588e-16,-4.20870810556207e-28,-1.7520290268088456e-15,3.552618687358827e-15,-1.4981630084078e-26,-3.3867272062817146e-16,-1.7584789258970536e-16,3.3867272062817427e-16,1.75847892589705e-16,-4.991530647265065e-16,-5.476078740041213e-16,4.991530647294418e-16,5.476078740070512e-16
-8.107173005743136e-18,-3.8116832575974774e-18,0.3113926209818926,-1.0090214945362273e-16,-4.765917729493706e-17,2.7943871712385313,1.0,-1.0340958754612494e-16,2.211586245458738e-16,-5.086821655152563e-28,-1.900946117372876e-15,3.644299070824745e-15,-2.0432994731059526e-26,-3.710189548490274e-16,-1.801503210052726e-16,3.710189548490306e-16,1.8015032100527205e-16,-5.282780549137514e-16,-5.90727996122746e-16,5.28278054917801e-16,5.907279961267897e-16
-9.162784984317453e-18,-4.310401749925051e-18,0.3399376947149461,-1.1031421484081675e-16,-5.2130050344492025e-17,2.9144835664170783,1.0,-1.127593731881332e-16,2.3984847918019624e-16,-6.287529924984628e-28,-1.8384736521210255e-15,3.83072162224847e-15,-2.80158173816599e-26,-4.0408396960614845e-16,-1.8476019383228643e-16,4.04083969606152e-16,1.8476019383228604e-16,-5.586044419111706e-16,-6.349546061239513e-16,5.586044419168353e-16,6.349546061296095e-16
-1.0315206800377304e-17,-4.855367177221181e-18,0.369679362398358,-1.202615114677197e-16,-5.690753851866403e-17,3.03370102259237,1.0,-1.2231048240801746e-16,2.592060432811146e-16,-7.9401927917933045e-28,-1.9814498979995374e-15,3.911343400319965e-15,-3.870605133028289e-26,-4.3769287588802283e-16,-1.897002480780363e-16,4.3769287588802693e-16,1.8970024807803574e-16,-5.902045601386894e-16,-6.800957579141758e-16,5.9020456014671765e-16,6.800957579221972e-16
-1.1569851976766532e-17,-5.449170701873937e-18,0.40060868818158807,-1.3076111327878077e-16,-6.189000283277673e-17,3.152010418275485,1.0,-1.3204728896217195e-16,2.789520690989823e-16,-1.010516898267294e-27,-1.9127225137330736e-15,3.986058728006547e-15,-4.877908251066253e-26,-4.713416601902868e-16,-1.952768119445771e-16,4.713416601902915e-16,1.9527681194457664e-16,-6.230816472800133e-16,-7.257444172283854e-16,6.230816472914452e-16,7.257444172398091e-16
-1.2932274221911992e-17,-6.093954993365746e-18,0.4327164501521225,-1.4181557808400217e-16,-6.710938863741358e-17,3.2693836659127467,1.0,-1.414319638341637e-16,2.990562949612177e-16,-1.306900617848722e-27,-1.8405489029271553e-15,4.054572695940408e-15,-7.109392084271235e-26,-5.046134460666863e-16,-2.0139531061204746e-16,5.046134460666914e-16,2.01395310612047e-16,-6.578476010847644e-16,-7.711235757291778e-16,6.578476011012651e-16,7.711235757456692e-16
-1.440799196342157e-17,-6.792300194007105e-18,0.46599315077145914,-1.5341992703131996e-16,-7.261192221446307e-17,3.3857937308196666,1.0,-1.50446536484498e-16,3.194869460381202e-16,-1.7244986620195384e-27,-1.7646303881480786e-15,4.116576652052005e-15,-9.797108250970214e-26,-5.375419821748559e-16,-2.081993021587924e-16,5.375419821748616e-16,2.0819930215879174e-16,-6.944649558638668e-16,-8.162329366607661e-16,6.94464955888149e-16,8.16232936685038e-16
-1.600249087857776e-17,-7.547407995511646e-18,0.5004290274886593,-1.6556223554415812e-16,-7.845179027949263e-17,3.501214647761179,1.0,-1.5985347001937764e-16,3.404611033897081e-16,-2.3251416929629776e-27,-1.9974638157569657e-15,4.271928034475313e-15,-1.4548111226598456e-25,-5.706677763806554e-16,-2.1590441515051558e-16,5.706677763806616e-16,2.159044151505151e-16,-7.3206924516868895e-16,-8.620121059237801e-16,7.320692452052433e-16,8.620121059603232e-16
-1.7720664871787012e-17,-8.361849684223956e-18,0.5360140635079677,-1.78143384344004e-16,-8.446520986169058e-17,3.6156215351873957,1.0,-1.6989305136678115e-16,3.6194401261102097e-16,-3.2386572976437925e-27,-2.017669571770096e-15,4.320028872887447e-15,-2.2510252486806333e-25,-6.040018601550402e-16,-2.2475553936372613e-16,6.040018601550472e-16,2.2475553936372554e-16,-7.702211337441163e-16,-9.087344048371354e-16,7.702211338005564e-16,9.087344048935632e-16
-1.9566727409264655e-17,-9.2372851349692e-18,0.5727379986871379,-1.9113665036786467e-16,-9.06421984834053e-17,3.728990607142121,1.0,-1.802836397594264e-16,3.836490463087686e-16,-4.644700193563709e-27,-2.1378365947122877e-15,4.360722225909307e-15,-3.455521684497742e-25,-6.370519399081534e-16,-2.34912536993774e-16,6.370519399081612e-16,2.3491253699377326e-16,-8.091804614827416e-16,-9.558417477191202e-16,8.091804615708213e-16,9.55841747807186e-16
-2.1544669265874358e-17,-1.0174809676375798e-17,0.6105903405433055,-2.045040940883416e-16,-9.687317437516917e-17,3.841299182869052,1.0,-1.907426576188596e-16,4.0578875624448163e-16,-6.776651927402905e-27,-2.04499409424625e-15,4.493850685334755e-15,-5.192745934992237e-25,-6.697513951180291e-16,-2.460457256816966e-16,6.697513951180379e-16,2.4604572568169583e-16,-8.495179375950105e-16,-1.0026803681389188e-15,8.495179377293574e-16,1.0026803682732506e-15
-2.365754460696022e-17,-1.1175036045619269e-17,0.649560375343544,-2.180937919688437e-16,-1.0319113853139175e-16,3.9525256941479276,1.0,-2.00725469393262e-16,4.285742362420115e-16,-9.963691918117358e-27,-1.947284809097003e-15,4.618988993346691e-15,-7.693008159652954e-25,-7.020832392530229e-16,-2.5797109737875866e-16,7.020832392530325e-16,2.579710973787578e-16,-8.91762747252733e-16,-1.048516508971497e-15,8.917627474399285e-16,1.0485165091586757e-15
